Date,ABRUZZO,BASILICATA,CALABRIA,CAMPANIA,EMILIA ROMAGNA,FRIULI VENEZIA GIULIA,LAZIO,LIGURIA,LOMBARDIA,MARCHE,MOLISE,PIEMONTE,PUGLIA,SARDEGNA,SICILIA,TOSCANA,TRENTINO ALTO ADIGE,UMBRIA,VALLE D'AOSTA,VENETO
2019-12-31,0.2539489671931958,0.14598540145985406,0.059985369422092205,0.20246593121349776,0.3727175080558538,0.36951983298538615,0.25138174194777974,0.36865942028985477,0.3787707694789484,0.04784130688448074,0.711111111111111,0.14102241249055636,0.5152959872864522,-0.15571955719557207,-0.008003694012621132,0.1339285714285714,-0.12055335968379444,0.11102719033232633,0.2596685082872927,0.3759011328527293
2020-01-31,0.26727272727272755,0.11678832116788329,0.0215722120658135,0.21155094094743676,0.3827425707124954,0.3757828810020878,0.26057948913457873,0.3786231884057969,0.3845781577673819,0.058343057176196034,0.674074074074074,0.13749685217829266,0.5371473976956695,-0.1442804428044281,0.007695859627520285,0.13903061224489788,-0.14426877470355737,0.09516616314199378,0.35359116022099446,0.34346035015447995
2020-02-29,0.22060606060606047,0.12165450121654509,0.01608775137111529,0.19449364031556904,0.3031114084978255,0.384133611691023,0.27135774218154074,0.375905797101449,0.40667849653169874,0.08051341890315045,0.7592592592592593,0.14656257869554268,0.5347636074692095,-0.14760147601476015,0.014626635873749017,0.14477040816326525,-0.1620553359683794,0.12160120845921463,0.3204419889502763,0.35839340885684856
2020-03-31,0.180060422960725,-0.08557457212713937,0.04210911753936286,0.13218577460214354,0.08627581612258517,0.3173277661795406,0.1910155500095989,0.3384064458370637,0.3050137030469129,0.1320093457943925,0.650375939849624,0.14187990879148704,0.44229217110573016,-0.1874538745387454,-0.038354469532941526,0.11250000000000004,-0.17505030181086523,0.10271903323262821,0.2541436464088398,0.30421377183967113
2020-04-30,0.1178247734138973,-0.13432835820895528,-0.014412416851441345,0.059799572860193884,0.027045075125208706,0.2452431289640591,0.10516178736517734,0.25832583258325825,0.19429967426710104,0.05640423031727382,0.5298507462686568,0.0639918740477401,0.3795058728230054,-0.20679357969391554,-0.09467639298463437,0.0449293966623876,-0.2535211267605634,0.05748865355521926,0.192090395480226,0.22848200312989042
2020-05-31,0.08519637462235652,-0.10447761194029848,-0.02882483370288247,0.05973854046003635,0.002003338898163509,0.2780172413793103,0.09868675164156038,0.2466246624662467,0.18673619032100386,0.02009456264775422,0.5074626865671641,0.05764347384459123,0.28255159474671676,-0.20191204588910128,-0.09048579854105221,0.04333764553686925,-0.27364185110663986,0.036308623298033416,0.11864406779661008,0.1970802919708028
2020-06-30,0.06465256797583074,-0.10073710073710074,-0.02879291251384286,0.06512013256006632,0.012687813021702743,0.2995689655172413,0.11171136407486015,0.2628262826282628,0.19593165174938987,0.028368794326241176,0.46641791044776126,0.06043676993397673,0.2808653487504662,-0.21715817694369977,-0.08117336644420292,0.03683360258481416,-0.2716297786720322,0.05219364599092291,0.0847457627118644,0.17300677436164658
2020-07-31,0.05256797583081574,-0.061425061425061434,-0.00959409594095939,0.06445733222866612,0.008681135225375503,0.2931034482758621,0.10878741366078293,0.2593917710196778,0.2050032488628981,0.05319148936170204,0.44402985074626855,0.06221432199085819,0.27208348863212817,-0.22405208732286497,-0.0853242320819112,0.033559212649241665,-0.24144869215291753,0.02571860816944027,-0.03389830508474578,0.17665450755601864
2020-08-31,0.059214501510573836,-0.0491400491400491,-0.03948339483394825,0.06148760330578518,0.025375626043405708,0.3189655172413792,0.11317859198158442,0.2883928571428571,0.22953216374269014,0.03427895981087481,0.3880597014925373,0.07541899441340782,0.29071934401789057,-0.21447721179624668,-0.09773502947564383,0.04161290322580635,-0.21126760563380287,0.028722600151171562,0.005649717514124353,0.1937336814621411
2020-09-30,0.05981873111782465,-0.07231920199501252,-0.040560471976401336,0.06812933025404155,0.04641068447412344,0.3620689655172413,0.10991751390753879,0.2901785714285714,0.24545159194281996,-0.014184397163120588,0.3917910447761195,0.09014728288471296,0.30319940476190466,-0.2160091918805056,-0.08321689178698954,0.04708158658497252,-0.19718309859154926,0.020408163265306145,0.062146892655367214,0.1940063091482649
